date,SPY,QQQ,TQQQ,BIL
2025-03-31,551.6289672851562,466.1488952636719,28.385725021362305,87.35404968261719
2025-04-01,553.18701171875,469.90655517578125,29.039636611938477,87.37409973144531
2025-04-02,556.6878662109375,473.3361511230469,29.688594818115234,87.38365936279297
2025-04-03,529.2537231445312,447.9967956542969,24.918010711669922,87.39322662353516
2025-04-04,498.2696838378906,420.17218017578125,20.355485916137695,87.421875
2025-04-07,497.3821716308594,421.1861877441406,20.43474769592285,87.43143463134766
2025-04-08,489.5918273925781,413.60125732421875,19.270587921142578,87.45054626464844
2025-04-09,541.0084228515625,463.24615478515625,26.06235694885254,87.45054626464844
2025-04-10,517.3019409179688,443.54327392578125,22.857194900512695,87.46011352539062
2025-04-11,526.531982421875,451.7146911621094,24.06594467163086,87.49835205078125
2025-04-14,531.6401977539062,454.7764892578125,24.571237564086914,87.49835205078125
2025-04-15,530.151123046875,455.28350830078125,24.665363311767578,87.51744842529297
2025-04-16,518.3668823242188,441.5550842285156,22.43611717224121,87.52701568603516
2025-04-17,519.1064453125,441.4755859375,22.371713638305664,87.56521606445312
2025-04-21,506.7503356933594,430.55047607421875,20.736936569213867,87.57479095458984
